dateRep;day;month;year;week;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
12/08/2020;12;8;2020;Week 33;4945;70;Russia;RU;RUS;145872260;Europe;50,78690081
11/08/2020;11;8;2020;Week 33;5118;130;Russia;RU;RUS;145872260;Europe;51,0953899
10/08/2020;10;8;2020;Week 33;5189;77;Russia;RU;RUS;145872260;Europe;51,44980958
09/08/2020;9;8;2020;Week 33;5212;129;Russia;RU;RUS;145872260;Europe;51,84467561
08/08/2020;8;8;2020;Week 32;5241;119;Russia;RU;RUS;145872260;Europe;52,29644074
07/08/2020;7;8;2020;Week 32;4551;74;Russia;RU;RUS;145872260;Europe;52,68719358
06/08/2020;6;8;2020;Week 32;5920;181;Russia;RU;RUS;145872260;Europe;53,57632767
05/08/2020;5;8;2020;Week 32;5159;144;Russia;RU;RUS;145872260;Europe;53,53656686
04/08/2020;4;8;2020;Week 32;5394;79;Russia;RU;RUS;145872260;Europe;54,00478473
03/08/2020;3;8;2020;Week 32;5427;70;Russia;RU;RUS;145872260;Europe;54,37908482
02/08/2020;2;8;2020;Week 32;5462;95;Russia;RU;RUS;145872260;Europe;54,84661717
01/08/2020;1;8;2020;Week 31;5482;161;Russia;RU;RUS;145872260;Europe;55,37584733
31/07/2020;31;7;2020;Week 31;5509;129;Russia;RU;RUS;145872260;Europe;56,00927825
30/07/2020;30;7;2020;Week 31;5475;169;Russia;RU;RUS;145872260;Europe;56,63928152
29/07/2020;29;7;2020;Week 31;5395;150;Russia;RU;RUS;145872260;Europe;57,28847966
28/07/2020;28;7;2020;Week 31;5635;85;Russia;RU;RUS;145872260;Europe;57,87323786
27/07/2020;27;7;2020;Week 31;5765;77;Russia;RU;RUS;145872260;Europe;58,49158709
26/07/2020;26;7;2020;Week 31;5871;146;Russia;RU;RUS;145872260;Europe;59,0742887
25/07/2020;25;7;2020;Week 30;5811;154;Russia;RU;RUS;145872260;Europe;59,58158186
24/07/2020;24;7;2020;Week 30;5848;147;Russia;RU;RUS;145872260;Europe;60,14645965
23/07/2020;23;7;2020;Week 30;5862;165;Russia;RU;RUS;145872260;Europe;60,59959584
22/07/2020;22;7;2020;Week 30;5842;153;Russia;RU;RUS;145872260;Europe;61,07946775
21/07/2020;21;7;2020;Week 30;5940;85;Russia;RU;RUS;145872260;Europe;61,44005721
20/07/2020;20;7;2020;Week 30;6109;95;Russia;RU;RUS;145872260;Europe;61,90004871
19/07/2020;19;7;2020;Week 30;6234;124;Russia;RU;RUS;145872260;Europe;62,32987684
18/07/2020;18;7;2020;Week 29;6406;186;Russia;RU;RUS;145872260;Europe;62,6027183
17/07/2020;17;7;2020;Week 29;6428;167;Russia;RU;RUS;145872260;Europe;62,81660406
16/07/2020;16;7;2020;Week 29;6422;156;Russia;RU;RUS;145872260;Europe;63,04420045
15/07/2020;15;7;2020;Week 29;6248;175;Russia;RU;RUS;145872260;Europe;63,13606165
14/07/2020;14;7;2020;Week 29;6537;104;Russia;RU;RUS;145872260;Europe;63,44112308
13/07/2020;13;7;2020;Week 29;6615;130;Russia;RU;RUS;145872260;Europe;63,56588977
12/07/2020;12;7;2020;Week 29;6611;188;Russia;RU;RUS;145872260;Europe;63,68654328
11/07/2020;11;7;2020;Week 28;6635;174;Russia;RU;RUS;145872260;Europe;63,85175632
10/07/2020;10;7;2020;Week 28;6509;176;Russia;RU;RUS;145872260;Europe;63,96486899
09/07/2020;9;7;2020;Week 28;6562;173;Russia;RU;RUS;145872260;Europe;64,37892989
08/07/2020;8;7;2020;Week 28;6368;198;Russia;RU;RUS;145872260;Europe;64,79984611
07/07/2020;7;7;2020;Week 28;6611;135;Russia;RU;RUS;145872260;Europe;65,5244527
06/07/2020;6;7;2020;Week 28;6736;134;Russia;RU;RUS;145872260;Europe;66,20244315
05/07/2020;5;7;2020;Week 28;6632;168;Russia;RU;RUS;145872260;Europe;66,8824902
04/07/2020;4;7;2020;Week 27;6718;176;Russia;RU;RUS;145872260;Europe;67,74420304
03/07/2020;3;7;2020;Week 27;6760;147;Russia;RU;RUS;145872260;Europe;68,60385929
02/07/2020;2;7;2020;Week 27;6556;216;Russia;RU;RUS;145872260;Europe;69,30995653
01/07/2020;1;7;2020;Week 27;6693;154;Russia;RU;RUS;145872260;Europe;70,19223532
30/06/2020;30;6;2020;Week 27;6719;93;Russia;RU;RUS;145872260;Europe;71,25823649
29/06/2020;29;6;2020;Week 27;6791;104;Russia;RU;RUS;145872260;Europe;72,30504278
28/06/2020;28;6;2020;Week 27;6852;188;Russia;RU;RUS;145872260;Europe;73,70626876
27/06/2020;27;6;2020;Week 26;6800;176;Russia;RU;RUS;145872260;Europe;74,97724379
26/06/2020;26;6;2020;Week 26;7113;92;Russia;RU;RUS;145872260;Europe;76,47650074
25/06/2020;25;6;2020;Week 26;7176;154;Russia;RU;RUS;145872260;Europe;77,61859589
24/06/2020;24;6;2020;Week 26;7425;153;Russia;RU;RUS;145872260;Europe;78,46042832
23/06/2020;23;6;2020;Week 26;7600;95;Russia;RU;RUS;145872260;Europe;79,26249994
22/06/2020;22;6;2020;Week 26;7728;109;Russia;RU;RUS;145872260;Europe;80,21196079
21/06/2020;21;6;2020;Week 26;7889;30;Russia;RU;RUS;145872260;Europe;81,07298811
20/06/2020;20;6;2020;Week 25;7972;182;Russia;RU;RUS;145872260;Europe;81,73521134
19/06/2020;19;6;2020;Week 25;7790;312;Russia;RU;RUS;145872260;Europe;82,25210194
18/06/2020;18;6;2020;Week 25;7843;194;Russia;RU;RUS;145872260;Europe;82,96574002
17/06/2020;17;6;2020;Week 25;8248;193;Russia;RU;RUS;145872260;Europe;83,44081322
16/06/2020;16;6;2020;Week 25;8246;143;Russia;RU;RUS;145872260;Europe;83,86241496
15/06/2020;15;6;2020;Week 25;8835;119;Russia;RU;RUS;145872260;Europe;84,40329916
14/06/2020;14;6;2020;Week 25;8706;114;Russia;RU;RUS;145872260;Europe;84,70013421
13/06/2020;13;6;2020;Week 24;8987;183;Russia;RU;RUS;145872260;Europe;84,86877491
12/06/2020;12;6;2020;Week 24;8779;174;Russia;RU;RUS;145872260;Europe;84,58427942
11/06/2020;11;6;2020;Week 24;8404;217;Russia;RU;RUS;145872260;Europe;84,30458265
10/06/2020;10;6;2020;Week 24;8595;170;Russia;RU;RUS;145872260;Europe;84,25933759
09/06/2020;9;6;2020;Week 24;8985;112;Russia;RU;RUS;145872260;Europe;84,4787076
08/06/2020;8;6;2020;Week 24;8984;134;Russia;RU;RUS;145872260;Europe;84,45197188
07/06/2020;7;6;2020;Week 24;8855;197;Russia;RU;RUS;145872260;Europe;84,18804233
06/06/2020;6;6;2020;Week 23;8726;144;Russia;RU;RUS;145872260;Europe;84,58496495
05/06/2020;5;6;2020;Week 23;8831;169;Russia;RU;RUS;145872260;Europe;84,70013421
04/06/2020;4;6;2020;Week 23;8536;178;Russia;RU;RUS;145872260;Europe;84,71247378
03/06/2020;3;6;2020;Week 23;8863;182;Russia;RU;RUS;145872260;Europe;84,86877491
02/06/2020;2;6;2020;Week 23;9035;162;Russia;RU;RUS;145872260;Europe;85,14298743
01/06/2020;1;6;2020;Week 23;9268;138;Russia;RU;RUS;145872260;Europe;85,06826452
31/05/2020;31;5;2020;Week 23;8952;181;Russia;RU;RUS;145872260;Europe;85,37058382
30/05/2020;30;5;2020;Week 22;8572;232;Russia;RU;RUS;145872260;Europe;85,54059559
29/05/2020;29;5;2020;Week 22;8371;174;Russia;RU;RUS;145872260;Europe;86,929482
28/05/2020;28;5;2020;Week 22;8338;161;Russia;RU;RUS;145872260;Europe;88,02838867
27/05/2020;27;5;2020;Week 22;8915;174;Russia;RU;RUS;145872260;Europe;89,18693657
26/05/2020;26;5;2020;Week 22;8946;92;Russia;RU;RUS;145872260;Europe;90,54703067
25/05/2020;25;5;2020;Week 22;8599;153;Russia;RU;RUS;145872260;Europe;92,40482049
24/05/2020;24;5;2020;Week 22;9434;139;Russia;RU;RUS;145872260;Europe;94,05900752
23/05/2020;23;5;2020;Week 21;8894;150;Russia;RU;RUS;145872260;Europe;95,00709731
22/05/2020;22;5;2020;Week 21;8849;127;Russia;RU;RUS;145872260;Europe;96,2444813
21/05/2020;21;5;2020;Week 21;8764;135;Russia;RU;RUS;145872260;Europe;97,87741686
20/05/2020;20;5;2020;Week 21;9263;115;Russia;RU;RUS;145872260;Europe;99,10794554
19/05/2020;19;5;2020;Week 21;8926;91;Russia;RU;RUS;145872260;Europe;99,6831063
18/05/2020;18;5;2020;Week 21;9709;94;Russia;RU;RUS;145872260;Europe;100,8176606
17/05/2020;17;5;2020;Week 21;9200;119;Russia;RU;RUS;145872260;Europe;101,4510915
16/05/2020;16;5;2020;Week 20;10598;113;Russia;RU;RUS;145872260;Europe;101,7410713
15/05/2020;15;5;2020;Week 20;9974;93;Russia;RU;RUS;145872260;Europe;99,91413035
14/05/2020;14;5;2020;Week 20;10028;96;Russia;RU;RUS;145872260;Europe;97,94322786
13/05/2020;13;5;2020;Week 20;10899;107;Russia;RU;RUS;145872260;Europe;95,07290831
12/05/2020;12;5;2020;Week 20;11656;94;Russia;RU;RUS;145872260;Europe;91,99624384
11/05/2020;11;5;2020;Week 20;11012;88;Russia;RU;RUS;145872260;Europe;88,254614
10/05/2020;10;5;2020;Week 20;10817;104;Russia;RU;RUS;145872260;Europe;85,06620793
09/05/2020;9;5;2020;Week 19;10699;98;Russia;RU;RUS;145872260;Europe;81,74069559
08/05/2020;8;5;2020;Week 19;11231;88;Russia;RU;RUS;145872260;Europe;78,41586879
07/05/2020;7;5;2020;Week 19;10559;86;Russia;RU;RUS;145872260;Europe;73,98939319
06/05/2020;6;5;2020;Week 19;10102;95;Russia;RU;RUS;145872260;Europe;70,34031008
05/05/2020;5;5;2020;Week 19;10581;76;Russia;RU;RUS;145872260;Europe;67,28284048
04/05/2020;4;5;2020;Week 19;10633;58;Russia;RU;RUS;145872260;Europe;62,95508138
03/05/2020;3;5;2020;Week 19;9623;53;Russia;RU;RUS;145872260;Europe;59,82014675
02/05/2020;2;5;2020;Week 18;7933;96;Russia;RU;RUS;145872260;Europe;56,50354632
01/05/2020;1;5;2020;Week 18;7099;101;Russia;RU;RUS;145872260;Europe;53,85533891
30/04/2020;30;4;2020;Week 18;5841;105;Russia;RU;RUS;145872260;Europe;51,35246414
29/04/2020;29;4;2020;Week 18;6411;72;Russia;RU;RUS;145872260;Europe;49,67085586
28/04/2020;28;4;2020;Week 18;6198;48;Russia;RU;RUS;145872260;Europe;47,17757852
27/04/2020;27;4;2020;Week 18;6361;66;Russia;RU;RUS;145872260;Europe;44,68224459
26/04/2020;26;4;2020;Week 18;5966;66;Russia;RU;RUS;145872260;Europe;41,82015141
25/04/2020;25;4;2020;Week 17;5849;60;Russia;RU;RUS;145872260;Europe;38,87305235
24/04/2020;24;4;2020;Week 17;4774;42;Russia;RU;RUS;145872260;Europe;36,08773868
23/04/2020;23;4;2020;Week 17;5236;57;Russia;RU;RUS;145872260;Europe;33,81520242
22/04/2020;22;4;2020;Week 17;5642;51;Russia;RU;RUS;145872260;Europe;31,03125982
21/04/2020;21;4;2020;Week 17;4268;44;Russia;RU;RUS;145872260;Europe;27,95459534
20/04/2020;20;4;2020;Week 17;6060;48;Russia;RU;RUS;145872260;Europe;25,68274462
19/04/2020;19;4;2020;Week 17;4785;40;Russia;RU;RUS;145872260;Europe;21,97950453
18/04/2020;18;4;2020;Week 16;4070;41;Russia;RU;RUS;145872260;Europe;19,09821648
17/04/2020;17;4;2020;Week 16;3448;34;Russia;RU;RUS;145872260;Europe;16,7201084
16/04/2020;16;4;2020;Week 16;3388;28;Russia;RU;RUS;145872260;Europe;14,88494111
15/04/2020;15;4;2020;Week 16;2774;22;Russia;RU;RUS;145872260;Europe;12,86399484
14/04/2020;14;4;2020;Week 16;2558;18;Russia;RU;RUS;145872260;Europe;11,3057822
13/04/2020;13;4;2020;Week 16;2186;24;Russia;RU;RUS;145872260;Europe;9,75922358
12/04/2020;12;4;2020;Week 16;1667;12;Russia;RU;RUS;145872260;Europe;8,44574561
11/04/2020;11;4;2020;Week 15;1786;18;Russia;RU;RUS;145872260;Europe;7,45926607
10/04/2020;10;4;2020;Week 15;1459;13;Russia;RU;RUS;145872260;Europe;6,36927131
09/04/2020;9;4;2020;Week 15;1175;5;Russia;RU;RUS;145872260;Europe;5,49384784
08/04/2020;8;4;2020;Week 15;1154;11;Russia;RU;RUS;145872260;Europe;4,80009016
07/04/2020;7;4;2020;Week 15;954;2;Russia;RU;RUS;145872260;Europe;4,04806233
06/04/2020;6;4;2020;Week 15;658;2;Russia;RU;RUS;145872260;Europe;3,44273819
05/04/2020;5;4;2020;Week 15;582;9;Russia;RU;RUS;145872260;Europe;3,033476
04/04/2020;4;4;2020;Week 14;601;4;Russia;RU;RUS;145872260;Europe;2,67082994
03/04/2020;3;4;2020;Week 14;771;6;Russia;RU;RUS;145872260;Europe;2,29584432
02/04/2020;2;4;2020;Week 14;440;7;Russia;RU;RUS;145872260;Europe;1,80294732
01/04/2020;1;4;2020;Week 14;501;7;Russia;RU;RUS;145872260;Europe;1,52393608
31/03/2020;31;3;2020;Week 14;302;2;Russia;RU;RUS;145872260;Europe;1,19488106
30/03/2020;30;3;2020;Week 14;270;3;Russia;RU;RUS;145872260;Europe;1,00841654
29/03/2020;29;3;2020;Week 14;228;1;Russia;RU;RUS;145872260;Europe;0,82606522
28/03/2020;28;3;2020;Week 13;196;2;Russia;RU;RUS;145872260;Europe;0,67936152
27/03/2020;27;3;2020;Week 13;182;2;Russia;RU;RUS;145872260;Europe;0,55528035
26/03/2020;26;3;2020;Week 13;163;0;Russia;RU;RUS;145872260;Europe;0,43394131
25/03/2020;25;3;2020;Week 13;57;0;Russia;RU;RUS;145872260;Europe;0,33248268
24/03/2020;24;3;2020;Week 13;71;0;Russia;RU;RUS;145872260;Europe;0,2934074
23/03/2020;23;3;2020;Week 13;61;0;Russia;RU;RUS;145872260;Europe;0,24473467
22/03/2020;22;3;2020;Week 13;53;0;Russia;RU;RUS;145872260;Europe;0,20291726
21/03/2020;21;3;2020;Week 12;54;0;Russia;RU;RUS;145872260;Europe;0,16658411
20/03/2020;20;3;2020;Week 12;52;0;Russia;RU;RUS;145872260;Europe;0,1336786
19/03/2020;19;3;2020;Week 12;33;0;Russia;RU;RUS;145872260;Europe;0,09803098
18/03/2020;18;3;2020;Week 12;21;0;Russia;RU;RUS;145872260;Europe;0,07540844
17/03/2020;17;3;2020;Week 12;30;0;Russia;RU;RUS;145872260;Europe;0,06169782
16/03/2020;16;3;2020;Week 12;4;0;Russia;RU;RUS;145872260;Europe;0,04181741
15/03/2020;15;3;2020;Week 12;14;0;Russia;RU;RUS;145872260;Europe;0,03907528
14/03/2020;14;3;2020;Week 11;15;0;Russia;RU;RUS;145872260;Europe;0,02947785
13/03/2020;13;3;2020;Week 11;5;0;Russia;RU;RUS;145872260;Europe;0,01919488
12/03/2020;12;3;2020;Week 11;15;0;Russia;RU;RUS;145872260;Europe;0,01576722
11/03/2020;11;3;2020;Week 11;0;0;Russia;RU;RUS;145872260;Europe;0,00548425
10/03/2020;10;3;2020;Week 11;0;0;Russia;RU;RUS;145872260;Europe;0,00548425
09/03/2020;9;3;2020;Week 11;0;0;Russia;RU;RUS;145872260;Europe;0,00548425
08/03/2020;8;3;2020;Week 11;0;0;Russia;RU;RUS;145872260;Europe;0,00548425
07/03/2020;7;3;2020;Week 10;6;0;Russia;RU;RUS;145872260;Europe;0,00548425
06/03/2020;6;3;2020;Week 10;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
05/03/2020;5;3;2020;Week 10;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
04/03/2020;4;3;2020;Week 10;1;0;Russia;RU;RUS;145872260;Europe;0,00137106
03/03/2020;3;3;2020;Week 10;1;0;Russia;RU;RUS;145872260;Europe;0,00068553
02/03/2020;2;3;2020;Week 10;0;0;Russia;RU;RUS;145872260;Europe;0
01/03/2020;1;3;2020;Week 10;0;0;Russia;RU;RUS;145872260;Europe;0
29/02/2020;29;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
28/02/2020;28;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
27/02/2020;27;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
26/02/2020;26;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
25/02/2020;25;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
24/02/2020;24;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
23/02/2020;23;2;2020;Week 9;0;0;Russia;RU;RUS;145872260;Europe;0
22/02/2020;22;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
21/02/2020;21;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
20/02/2020;20;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
19/02/2020;19;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
18/02/2020;18;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
17/02/2020;17;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
16/02/2020;16;2;2020;Week 8;0;0;Russia;RU;RUS;145872260;Europe;0
15/02/2020;15;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0
14/02/2020;14;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
13/02/2020;13;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
12/02/2020;12;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
11/02/2020;11;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
10/02/2020;10;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
09/02/2020;9;2;2020;Week 7;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
08/02/2020;8;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
07/02/2020;7;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
06/02/2020;6;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
05/02/2020;5;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
04/02/2020;4;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
03/02/2020;3;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
02/02/2020;2;2;2020;Week 6;0;0;Russia;RU;RUS;145872260;Europe;0,00137106
01/02/2020;1;2;2020;Week 5;2;0;Russia;RU;RUS;145872260;Europe;0,00137106
31/01/2020;31;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
30/01/2020;30;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
29/01/2020;29;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
28/01/2020;28;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
27/01/2020;27;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
26/01/2020;26;1;2020;Week 5;0;0;Russia;RU;RUS;145872260;Europe;0
25/01/2020;25;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
24/01/2020;24;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
23/01/2020;23;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
22/01/2020;22;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
21/01/2020;21;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
20/01/2020;20;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
19/01/2020;19;1;2020;Week 4;0;0;Russia;RU;RUS;145872260;Europe;0
18/01/2020;18;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
17/01/2020;17;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
16/01/2020;16;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
15/01/2020;15;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
14/01/2020;14;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
13/01/2020;13;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;0
12/01/2020;12;1;2020;Week 3;0;0;Russia;RU;RUS;145872260;Europe;
11/01/2020;11;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
10/01/2020;10;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
09/01/2020;9;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
08/01/2020;8;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
07/01/2020;7;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
06/01/2020;6;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
05/01/2020;5;1;2020;Week 2;0;0;Russia;RU;RUS;145872260;Europe;
04/01/2020;4;1;2020;Week 1;0;0;Russia;RU;RUS;145872260;Europe;
03/01/2020;3;1;2020;Week 1;0;0;Russia;RU;RUS;145872260;Europe;
02/01/2020;2;1;2020;Week 1;0;0;Russia;RU;RUS;145872260;Europe;
01/01/2020;1;1;2020;Week 1;0;0;Russia;RU;RUS;145872260;Europe;
31/12/2019;31;12;2019;Week 53;0;0;Russia;RU;RUS;145872260;Europe;
21/10/2020;21;10;2020;Week 43;705;6;Slovakia;SK;SVK;5450421;Europe;322,6906692
20/10/2020;20;10;2020;Week 43;860;4;Slovakia;SK;SVK;5450421;Europe;315,6269947
19/10/2020;19;10;2020;Week 43;1567;6;Slovakia;SK;SVK;5450421;Europe;306,324961
18/10/2020;18;10;2020;Week 43;1968;11;Slovakia;SK;SVK;5450421;Europe;292,5829032
17/10/2020;17;10;2020;Week 42;2075;0;Slovakia;SK;SVK;5450421;Europe;269,3920341
16/10/2020;16;10;2020;Week 42;1929;5;Slovakia;SK;SVK;5450421;Europe;243,7793337
15/10/2020;15;10;2020;Week 42;1410;5;Slovakia;SK;SVK;5450421;Europe;223,0102959
14/10/2020;14;10;2020;Week 42;531;0;Slovakia;SK;SVK;5450421;Europe;207,5436008
13/10/2020;13;10;2020;Week 42;504;0;Slovakia;SK;SVK;5450421;Europe;202,0394388
12/10/2020;12;10;2020;Week 42;1054;0;Slovakia;SK;SVK;5450421;Europe;197,6544564
11/10/2020;11;10;2020;Week 42;1887;4;Slovakia;SK;SVK;5450421;Europe;187,0864654
10/10/2020;10;10;2020;Week 41;1184;0;Slovakia;SK;SVK;5450421;Europe;162,5929447
09/10/2020;9;10;2020;Week 41;1037;2;Slovakia;SK;SVK;5450421;Europe;148,5573316
08/10/2020;8;10;2020;Week 41;877;0;Slovakia;SK;SVK;5450421;Europe;136,1362728
07/10/2020;7;10;2020;Week 41;320;0;Slovakia;SK;SVK;5450421;Europe;126,2471284
06/10/2020;6;10;2020;Week 41;353;0;Slovakia;SK;SVK;5450421;Europe;123,5867835
05/10/2020;5;10;2020;Week 41;818;1;Slovakia;SK;SVK;5450421;Europe;118,5596489
04/10/2020;4;10;2020;Week 41;704;0;Slovakia;SK;SVK;5450421;Europe;105,955118
03/10/2020;3;10;2020;Week 40;679;6;Slovakia;SK;SVK;5450421;Europe;98,35937444
02/10/2020;2;10;2020;Week 40;797;0;Slovakia;SK;SVK;5450421;Europe;90,21321472
01/10/2020;1;10;2020;Week 40;567;3;Slovakia;SK;SVK;5450421;Europe;78,54439134
30/09/2020;30;9;2020;Week 40;231;1;Slovakia;SK;SVK;5450421;Europe;69,82946822
29/09/2020;29;9;2020;Week 40;265;0;Slovakia;SK;SVK;5450421;Europe;69,04053834
28/09/2020;28;9;2020;Week 40;478;0;Slovakia;SK;SVK;5450421;Europe;65,05919451
27/09/2020;27;9;2020;Week 40;552;3;Slovakia;SK;SVK;5450421;Europe;57,73865909
26/09/2020;26;9;2020;Week 39;419;0;Slovakia;SK;SVK;5450421;Europe;51,29878958
25/09/2020;25;9;2020;Week 39;360;0;Slovakia;SK;SVK;5450421;Europe;47,84951474
24/09/2020;24;9;2020;Week 39;338;1;Slovakia;SK;SVK;5450421;Europe;43,68469885
23/09/2020;23;9;2020;Week 39;175;1;Slovakia;SK;SVK;5450421;Europe;40,43724329
22/09/2020;22;9;2020;Week 39;79;0;Slovakia;SK;SVK;5450421;Europe;38,89607794
21/09/2020;21;9;2020;Week 39;131;0;Slovakia;SK;SVK;5450421;Europe;37,85028716
20/09/2020;20;9;2020;Week 39;290;0;Slovakia;SK;SVK;5450421;Europe;37,06135728
19/09/2020;19;9;2020;Week 38;235;0;Slovakia;SK;SVK;5450421;Europe;35,88713606
18/09/2020;18;9;2020;Week 38;161;1;Slovakia;SK;SVK;5450421;Europe;34,08910981
17/09/2020;17;9;2020;Week 38;92;0;Slovakia;SK;SVK;5450421;Europe;33,35522155
16/09/2020;16;9;2020;Week 38;188;0;Slovakia;SK;SVK;5450421;Europe;32,63968049
15/09/2020;15;9;2020;Week 38;48;0;Slovakia;SK;SVK;5450421;Europe;30,51140453
14/09/2020;14;9;2020;Week 38;79;0;Slovakia;SK;SVK;5450421;Europe;30,38297409
13/09/2020;13;9;2020;Week 38;201;1;Slovakia;SK;SVK;5450421;Europe;29,55734979
12/09/2020;12;9;2020;Week 37;231;0;Slovakia;SK;SVK;5450421;Europe;27,96114282
11/09/2020;11;9;2020;Week 37;133;0;Slovakia;SK;SVK;5450421;Europe;25,59435317
10/09/2020;10;9;2020;Week 37;161;0;Slovakia;SK;SVK;5450421;Europe;24,80542329
09/09/2020;9;9;2020;Week 37;91;0;Slovakia;SK;SVK;5450421;Europe;23,39268838
08/09/2020;8;9;2020;Week 37;22;0;Slovakia;SK;SVK;5450421;Europe;22,23681437
07/09/2020;7;9;2020;Week 37;88;0;Slovakia;SK;SVK;5450421;Europe;23,08078587
06/09/2020;6;9;2020;Week 37;226;0;Slovakia;SK;SVK;5450421;Europe;22,20011995
05/09/2020;5;9;2020;Week 36;137;0;Slovakia;SK;SVK;5450421;Europe;19,72324707
04/09/2020;4;9;2020;Week 36;121;4;Slovakia;SK;SVK;5450421;Europe;19,46638617
03/09/2020;3;9;2020;Week 36;53;0;Slovakia;SK;SVK;5450421;Europe;18,71415071
02/09/2020;2;9;2020;Week 36;72;0;Slovakia;SK;SVK;5450421;Europe;19,57646941
01/09/2020;1;9;2020;Week 36;41;0;Slovakia;SK;SVK;5450421;Europe;18,53067864
31/08/2020;31;8;2020;Week 36;34;0;Slovakia;SK;SVK;5450421;Europe;17,8701792
30/08/2020;30;8;2020;Week 36;114;0;Slovakia;SK;SVK;5450421;Europe;18,10869289
29/08/2020;29;8;2020;Week 35;102;0;Slovakia;SK;SVK;5450421;Europe;17,00786049
28/08/2020;28;8;2020;Week 35;90;0;Slovakia;SK;SVK;5450421;Europe;16,27397223
27/08/2020;27;8;2020;Week 35;84;0;Slovakia;SK;SVK;5450421;Europe;15,52173676
26/08/2020;26;8;2020;Week 35;28;0;Slovakia;SK;SVK;5450421;Europe;15,3566119
25/08/2020;25;8;2020;Week 35;68;0;Slovakia;SK;SVK;5450421;Europe;15,13644542
24/08/2020;24;8;2020;Week 35;40;0;Slovakia;SK;SVK;5450421;Europe;13,943877
23/08/2020;23;8;2020;Week 35;91;0;Slovakia;SK;SVK;5450421;Europe;13,76040493
22/08/2020;22;8;2020;Week 34;123;0;Slovakia;SK;SVK;5450421;Europe;12,87973901
21/08/2020;21;8;2020;Week 34;80;0;Slovakia;SK;SVK;5450421;Europe;11,41196249
